Reading OpenROAD database at '/Users/bruce/CLAUDE/asap5/stdcells/n5_integration/openlane2/runs/via/30-openroad-globalrouting/hamming_64b_cuboid_r4_via.odb'…
Reading library file at '/Users/bruce/CLAUDE/asap5/stdcells/lib/asap5_stdcells_tt_0p5v_25c.lib'…
[WARNING STA-1256] /Users/bruce/CLAUDE/asap5/stdcells/lib/asap5_stdcells_tt_0p5v_25c.lib line 134, table template power_5x5 not found.
[INFO DRT-1000] Pin _371_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _375_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] _096_ 1 pin not visited, fall back to feedthrough mode.
[WARNING DRT-0225] _170_ 1 pin not visited, fall back to feedthrough mode.
[WARNING DRT-0225] _176_ 1 pin not visited, fall back to feedthrough mode.
[WARNING DRT-0225] _200_ 1 pin not visited, fall back to feedthrough mode.
[WARNING DRT-0225] _202_ 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin _613_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _643_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _662_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _664_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _679_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _680_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _682_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _685_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _698_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _752_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_1/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_1/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_0/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_2/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_2/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_2/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_2/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_2/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_2/s7 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_1/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_3/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_3/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_3/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_3/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_1/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_4/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_4/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_4/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_4/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_4/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_4/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_2/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_5/s7 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_2/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_6/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_6/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_6/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_0/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_6/s8 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_3/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_7/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_7/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_7/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_0/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_7/s7 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_3/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_0/s7 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_0/s8 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_0/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5_s2l2_1/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] carry\[1\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin _311_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _393_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_2/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _428_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_2/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _429_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_3/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _442_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] cell_oh\[21\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_s2l1_3/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _443_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_4/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _449_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_4/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _450_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_5/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _463_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_5/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _464_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_6/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _477_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_6/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _484_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_0/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_7/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _491_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_7/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _492_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_8/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_0/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _520_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_9/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_9/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_9/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_0/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_10/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _534_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_11/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _548_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] cell_oh\[68\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_s2l1_11/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_1/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _407_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_11/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_12/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _561_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] cell_oh\[72\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_s2l1_12/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _562_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_12/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_12/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_12/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_13/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _575_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_13/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_14/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _589_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_14/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _590_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_14/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_1/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _408_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] cell_oh\[8\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_s2l1_15/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _603_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_15/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin _604_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_15/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_15/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_0/v0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_2/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_3/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_1/v1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_hi_l3/_207_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] high_sum\[0\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin u_hi_l3/_098_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] high_sum\[1\] 3 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin u_hi_l3/_109_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_hi_l3/_117_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_hi_l3/_125_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_hi_l3/_136_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] high_sum\[7\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin u_hi_l3/_164_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] high_sum\[8\] 3 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_hi_l1_2/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] hl1\[11\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_hi_l1_2/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_2/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_2/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_3/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_3/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_3/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] hl1\[2\] 2 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_hi_l1_0/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] hl1\[3\] 2 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp3_hi_l1_1/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_1/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_1/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_hi_l1_1/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp5h\[0\].u/_61_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] hl2\[4\] 2 pin not visited, fall back to feedthrough mode.
[WARNING DRT-0225] hl2\[5\] 4 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp5h\[1\].u/_61_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll1\[15\] 4 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp4_lo_l1_2/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll1\[16\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp4_lo_l1_2/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/s3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/s4 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/s5 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/s6 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/s1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/s2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[10\] 4 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[1\].u/_129_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[13\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[1\].u/_067_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[16\] 4 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[1\].u/_080_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[17\] 2 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[1\].u/_089_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp7\[1\].u/_101_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[19\] 2 pin not visited, fall back to feedthrough mode.
[WARNING DRT-0225] ll2\[20\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[1\].u/_116_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[21\] 3 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[1\].u/_121_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp7\[1\].u/_124_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp7\[1\].u/_126_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[25\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[0\].u/_110_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[8\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp7\[0\].u/_121_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[WARNING DRT-0225] ll2\[9\] 1 pin not visited, fall back to feedthrough mode.
[INFO DRT-1000] Pin xp4_lo_l1_1/v3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_1/h3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/v3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/v1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_2/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/v2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_3/h3 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/h0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/h1 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp4_lo_l1_0/h2 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_315_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_333_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_352_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_369_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_420_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_428_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_448_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_450_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_236_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_282_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_lo_l3/_298_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_4/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin xp3_s2l1_6/s0 not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_230_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_311_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_314_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_316_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_191_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_210_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_201_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_203_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_207_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_222_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
[INFO DRT-1000] Pin u_carry/_225_/Y not in any guide. Attempting to patch guides to cover (at least part of) the pin.
